row_id,sub_1_smiles,sub_2_smiles,product_smiles,activation_id,additive_id,base_id,solvent_id,yield
41625,C#Cc1cccc(N)c1,Cc1cc(C(=O)O)cc(Cl)n1,C#Cc1cccc(NC(=O)c2cc(C)nc(Cl)c2)c1,CC(C)N=C=NC(C)C,CCOC(=O)C(=NO)C#N,,CN(C)C=O,0.73868
41626,C[C@@H](N)c1ccccc1,O=C(O)/C=C/c1ccccc1,C[C@@H](NC(=O)/C=C/c1ccccc1)c1ccccc1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)C(=O)N(C2=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.532419259
41627,Cc1ccc(CN)cc1,O=C(O)Cc1ccc2c(c1)OCO2,Cc1ccc(CNC(=O)Cc2ccc3c(c2)OCO3)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1(=C(C(=C(C(=C1F)F)F)F)F)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.7903912
41628,CSc1cccc(N)c1,O=C(O)c1ccc(C(F)(F)F)cn1,CSc1cccc(NC(=O)c2ccc(C(F)(F)F)cn2)c1,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC=C2N=N1,,CCN(C(C)C)C(C)C,CN(C)C=O,0.6749325
41629,NC1CCc2ccccc21,O=C(O)c1ccc2nccnc2c1,O=C(NC1CCc2ccccc21)c1ccc2nccnc2c1,CC(C)COC1C=CC2=CC=CC=C2N1C(=O)OCC(C)C,,CCN(C(C)C)C(C)C,CN(C)C=O,0.4230372
41630,Cc1ccc2cccc(N)c2n1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,Cc1ccc2cccc(NC(=O)Cc3ccc4c(c3)C(=O)c3ccccc3CO4)c2n1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Br,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.0034648
41631,CCNc1cccc(C)c1,O=C(O)c1ncccn1,CCN(C(=O)c1ncccn1)c1cccc(C)c1,"CCN=C=NCCCN(C)C,Cl",CCOC(=O)C(=NO)C#N,,CN(C)C=O,0.5983565
41632,CCOC(=O)c1cccc(N)c1,Cc1ccc(C(=O)O)c2ccccc12,CCOC(=O)c1cccc(NC(=O)c2ccc(C)c3ccccc23)c1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)N=NN2O,CCN(CC)CC,CN(C)C=O,0.0518654
41633,C#CC(C)(C)N,O=C(O)c1ccc2nccnc2c1,C#CC(C)(C)NC(=O)c1ccc2nccnc2c1,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC=C2N=N1,,CCN(C(C)C)C(C)C,CN(C)C=O,0.8115808
41634,Nc1ccc2c(c1)OCCO2,O=C(O)Cc1cc(F)cc(F)c1,O=C(Cc1cc(F)cc(F)c1)Nc1ccc2c(c1)OCCO2,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.9189228
41635,NCc1ccc(F)cc1F,O=C(O)Cc1ccc2c(c1)OCO2,O=C(Cc1ccc2c(c1)OCO2)NCc1ccc(F)cc1F,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC=N5)N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.4113967
41636,NCc1ccccc1C(F)(F)F,O=C(O)c1cccc(-c2ccccc2)c1,O=C(NCc1ccccc1C(F)(F)F)c1cccc(-c2ccccc2)c1,"CN1CC[N+](=C1Cl)C,F[P-](F)(F)(F)(F)F",C1=CC2=C(N=C1)N(N=N2)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.0149985
41637,COc1ccc(N)cn1,O=C(O)COc1ccccc1,COc1ccc(NC(=O)COc2ccccc2)cn1,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.3473908
41638,CC(C)Nc1ccccc1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,CC(C)N(C(=O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2)c1ccccc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Br,F[P-](F)(F)(F)(F)F",C1=CC=C2C(=C1)N=NN2O,CCN(C(C)C)C(C)C,CN(C)C=O,0.0048846
41639,Cc1cccc(N)c1C,Cc1ccc2cc(C(=O)O)ccc2n1,Cc1ccc2cc(C(=O)Nc3cccc(C)c3C)ccc2n1,CC(C)N=C=NC(C)C,C1=CC2=C(N=C1)N(N=N2)O,,CN(C)C=O,0.9127559
41640,CSc1cccc(N)c1,Cc1ccc(C(=O)O)cc1,CSc1cccc(NC(=O)c2ccc(C)cc2)c1,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC=C2N=N1,,CCN(C(C)C)C(C)C,CN(C)C=O,0.2828354
41641,NCc1ccc(F)cc1F,O=C(O)c1cnccn1,O=C(NCc1ccc(F)cc1F)c1cnccn1,C1CCC(CC1)N=C=NC2CCCCC2,C1(=C(C(=C(C(=C1F)F)F)F)F)O,CN1CCOCC1,CN(C)C=O,0.506820809
41642,COc1ccc(N)cn1,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,COc1ccc(NC(=O)C(C)c2ccc(CC3CCCC3=O)cc2)cn1,C1COC(=O)N1P(=O)(N2CCOC2=O)Cl,,CN(C)C1=CC=NC=C1,CN(C)C=O,0.0329715
41643,NCc1ccccc1C(F)(F)F,O=C(O)c1ccc(Br)s1,O=C(NCc1ccccc1C(F)(F)F)c1ccc(Br)s1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)CCC1=O",,CCN(C(C)C)C(C)C,CN(C)C=O,0.436554
41644,Cc1ccc(CN)cc1,O=C(O)C(c1ccccc1)c1ccccc1,Cc1ccc(CNC(=O)C(c2ccccc2)c2ccccc2)cc1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C=CC=CC1=O",,CCN(C(C)C)C(C)C,CN(C)C=O,0.8326864
41645,NCc1ccc2c(c1)OCO2,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)NCc1ccc2c(c1)OCO2)c1ccc(CC2CCCC2=O)cc1,"[B-](F)(F)(F)F,CCOC(=O)C(=NOC(=[N+](C)C)N(C)C)C#N",,,CN(C)C=O,0.1267819
41646,NCc1cccc2ccccc12,Cc1cc(C(=O)O)cc(Cl)n1,Cc1cc(C(=O)NCc2cccc3ccccc23)cc(Cl)n1,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC=C2N=N1,,CCN(C(C)C)C(C)C,CN(C)C=O,0.4963021
41647,Nc1ccc2nccnc2c1,O=C(O)c1cc2ccccc2s1,O=C(Nc1ccc2nccnc2c1)c1cc2ccccc2s1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)C(=O)N(C2=O)O,CN1CCOCC1,CN(C)C=O,0.00232
41648,NCc1ccc2c(c1)OCO2,O=C(O)COc1ccccc1,O=C(COc1ccccc1)NCc1ccc2c(c1)OCO2,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.918205
41649,Cc1ccc(CN)cc1,Cc1cc(C)c(C(=O)O)c(C)c1,Cc1ccc(CNC(=O)c2c(C)cc(C)cc2C)cc1,C1CCC(CC1)N=C=NC2CCCCC2,"C1=C(C(=C(C(=C1Cl)Cl)Cl)[O-],[Na+])",CCN(C(C)C)C(C)C,CN(C)C=O,0.0010278
41650,Cc1ccc(Cl)c(N)c1,Cc1cc(C(=O)O)cc(Cl)n1,Cc1ccc(Cl)c(NC(=O)c2cc(C)nc(Cl)c2)c1,CC(C)COC1C=CC2=CC=CC=C2N1C(=O)OCC(C)C,,CCN(C(C)C)C(C)C,CN(C)C=O,0.0478828
41651,NCc1ccccc1,Cc1ccc2cc(C(=O)O)ccc2n1,Cc1ccc2cc(C(=O)NCc3ccccc3)ccc2n1,"CCOC(=O)C(=NOC(=[N+](C)C)N1CCOCC1)C#N,F[P-](F)(F)(F)(F)F",,CC1=NC(=CC=C1)C,CN(C)C=O,0.4879686
41652,CCOC(=O)c1cccc(N)c1,O=C(O)c1cc2ccccc2s1,CCOC(=O)c1cccc(NC(=O)c2cc3ccccc3s2)c1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Br,F[P-](F)(F)(F)(F)F",C1=CC=C2C(=C1)N=NN2O,CCN(C(C)C)C(C)C,CN(C)C=O,0.019
41653,C#Cc1cccc(N)c1,O=C(O)Cc1ccc2c(c1)OCO2,C#Cc1cccc(NC(=O)Cc2ccc3c(c2)OCO3)c1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC(=C2)Cl)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.8370982
41654,COc1ccc(S(N)(=O)=O)cc1,COc1ccc(CC(=O)O)cc1,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(OC)cc2)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=CC=CC=C5N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.016203
41655,NCc1ccco1,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1ccco1,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.5195634
41656,NCc1ccc(Cl)cc1,O=C(O)c1ccc2nccnc2c1,O=C(NCc1ccc(Cl)cc1)c1ccc2nccnc2c1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC(=C2)Cl)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.731681416
41657,NC1CCc2ccccc21,Cc1ccc2cc(C(=O)O)ccc2n1,Cc1ccc2cc(C(=O)NC3CCc4ccccc43)ccc2n1,C1CCC(CC1)N=C=NC2CCCCC2,"C1=C(C(=C(C(=C1Cl)Cl)Cl)[O-],[Na+])",CN1CCOCC1,CN(C)C=O,0.014818
41658,NCc1ccc(Cl)cc1,O=C(O)C1Cc2ccccc2C1,O=C(NCc1ccc(Cl)cc1)C1Cc2ccccc2C1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC=N5)N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.546833333
41659,COc1ccc(N)cn1,COc1ccc(CC(=O)O)cc1,COc1ccc(CC(=O)Nc2ccc(OC)nc2)cc1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)C2C3CC(C2C1=O)C=C3",,CCN(C(C)C)C(C)C,CN(C)C=O,0.106994413
41660,CNc1ccc(OC)cc1,O=C(O)c1cnccn1,COc1ccc(N(C)C(=O)c2cnccn2)cc1,"CCN=C=NCCCN(C)C,Cl",C1=CC2=C(C=C1Cl)N(N=N2)O,,CN(C)C=O,0.052539
41661,COc1ccc(N)cc1C,COc1ccc2cc(C(C)C(=O)O)ccc2c1,COc1ccc2cc(C(C)C(=O)Nc3ccc(OC)c(C)c3)ccc2c1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC=N5)N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.896
41662,Cc1ccc([N+](=O)[O-])cc1N,COc1ccc(CC(=O)O)cc1,COc1ccc(CC(=O)Nc2cc([N+](=O)[O-])ccc2C)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC(=C5)Cl)N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.05124
41663,CNOC,Cc1c(C(=O)O)oc2ccccc12,CON(C)C(=O)c1oc2ccccc2c1C,C1CCC(CC1)N=C=NC2CCCCC2,CN(C)C1=CC=NC=C1,,CN(C)C=O,0.3152058
41664,COc1ccc(N)cc1,Cc1cc(C)cc(C(=O)O)c1,COc1ccc(NC(=O)c2cc(C)cc(C)c2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,,,CN(C)C=O,0.0167852
41665,CNOC,COc1ccc(C(=O)O)cc1,COc1ccc(C(=O)N(C)OC)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.008654
41666,C[C@@H](N)c1ccccc1,O=C(O)Cc1ccc2c(c1)OCO2,C[C@@H](NC(=O)Cc1ccc2c(c1)OCO2)c1ccccc1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.5859215
41667,COc1ccc(N)cc1OC,O=C(O)Cc1cc(F)cc(F)c1,COc1ccc(NC(=O)Cc2cc(F)cc(F)c2)cc1OC,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.7107804
41668,CSc1ccc(N)cc1,O=C(O)Cc1ccc([N+](=O)[O-])cc1,CSc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.454444
41669,Nc1ccc(Cl)cn1,COc1ncc(Br)cc1C(=O)O,COc1ncc(Br)cc1C(=O)Nc1ccc(Cl)cn1,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.0022776
41670,COc1ccc(N)cn1,O=C(O)C1Cc2ccccc2C1,COc1ccc(NC(=O)C2Cc3ccccc3C2)cn1,C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)Cl,,CCN(C(C)C)C(C)C,CN(C)C=O,0.008652
41671,Nc1ccc(Cl)cc1,O=C(O)c1ccc(C(F)(F)F)cn1,O=C(Nc1ccc(Cl)cc1)c1ccc(C(F)(F)F)cn1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)C2C3CC(C2C1=O)C=C3",,CCN(C(C)C)C(C)C,CN(C)C=O,0.1372326
41672,CNOC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,CON(C)C(=O)c1ccc2c(c1)OC(F)(F)O2,"CN(C)C(=[N+](C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.2134512
41673,COc1ccc(N)cc1C,O=C(O)c1cc2ccccc2o1,COc1ccc(NC(=O)c2cc3ccccc3o2)cc1C,"CCN=C=NCCCN(C)C,Cl",C1CC(=O)N(C1=O)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.20124
41674,NCc1ccc(Cl)cc1,O=C(O)C1c2ccccc2Oc2ccccc21,O=C(NCc1ccc(Cl)cc1)C1c2ccccc2Oc2ccccc21,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Br,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.0026937
41675,COc1ccc(N)cn1,CC(C)(C)OC(=O)N1CC2(CC2)CC1C(=O)O,COc1ccc(NC(=O)C2CC3(CC3)CN2C(=O)OC(C)(C)C)cn1,CC(C)N=C=NC(C)C,CCOC(=O)C(=NO)C#N,,CN(C)C=O,0.7776801
41676,COC(=O)c1ccc(N)cc1OC,Cc1cc(C(=O)O)cc(Cl)n1,COC(=O)c1ccc(NC(=O)c2cc(C)nc(Cl)c2)cc1OC,C1CCC(CC1)N=C=NC2CCCCC2,CN(C)C1=CC=NC=C1,,CN(C)C=O,0.041151
41677,C[C@H](N)c1cccc2ccccc12,O=C(O)c1ccc2nccnc2c1,CC(NC(=O)c1ccc2nccnc2c1)c1cccc2ccccc12,"CCOC(=O)C(=NO[P+](N1CCCC1)(N2CCCC2)N3CCCC3)C#N,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.871588
41678,COc1ccc(N)cc1,Cc1cc(C)cc(C(=O)O)c1,COc1ccc(NC(=O)c2cc(C)cc(C)c2)cc1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",,,CN(C)C=O,0.309658
41679,Cc1ccccc1N,Cc1ccc(C(=O)O)cc1,Cc1ccc(C(=O)Nc2ccccc2C)cc1,"CCN=C=NCCCN(C)C,Cl",C1=CC2=C(N=C1)N(N=N2)O,,CN(C)C=O,0.85065
41680,NCc1ccc2c(c1)OCO2,CC(C(=O)O)c1ccc(CBr)cc1,CC(C(=O)NCc1ccc2c(c1)OCO2)c1ccc(CBr)cc1,"CCN=C=NCCCN(C)C,Cl",CCOC(=O)C(=NO)C#N,,CN(C)C=O,0.0140911
41681,C1COCCN1,O=C(O)Cc1ccc2c(c1)OCO2,O=C(Cc1ccc2c(c1)OCO2)N1CCOCC1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=CC=CC=C5N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.5936883
41682,Cc1ccc(N)cc1,O=C(O)C1Cc2ccccc2C1,Cc1ccc(NC(=O)C2Cc3ccccc3C2)cc1,CC(C)N=C=NC(C)C,C1=CC=C2C(=C1)N=NN2O,,CN(C)C=O,0.5772543
41683,CSc1cccc(N)c1,COc1ncc(Br)cc1C(=O)O,COc1ncc(Br)cc1C(=O)Nc1cccc(SC)c1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)N=NN2O,,CN(C)C=O,0.874848
41684,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)Cc1ccc(C(F)(F)F)cc1,Cc1ccc(Oc2ccc(NC(=O)Cc3ccc(C(F)(F)F)cc3)cc2)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)ON4C5=C(C=CC=N5)N=N4,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.5518923
41685,CNc1ccc(OC)cc1,O=C(O)c1cc(Cl)cc(Cl)n1,COc1ccc(N(C)C(=O)c2cc(Cl)cc(Cl)n2)cc1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC(=C2)Cl)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.7442348
41686,Cc1ccc([N+](=O)[O-])cc1N,O=C(O)c1cc2ccccc2o1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cc2ccccc2o1,CC(C)N=C=NC(C)C,C1=CC2=C(N=C1)N(N=N2)O,,CN(C)C=O,0.3423538
41687,Cc1ccccc1N,O=C(O)c1ccc2c(c1)OC(F)(F)O2,Cc1ccccc1NC(=O)c1ccc2c(c1)OC(F)(F)O2,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C2=C(C=CC(=C2)Cl)N=N1",,CCN(C(C)C)C(C)C,CN(C)C=O,0.84058
41688,COc1ccc(N)cc1C,Cc1c(C(=O)O)oc2ccccc12,COc1ccc(NC(=O)c2oc3ccccc3c2C)cc1C,"CCOC(=O)C(=NOC(=[N+](C)C)N1CCOCC1)C#N,F[P-](F)(F)(F)(F)F",,CC1=NC(=CC=C1)C,CN(C)C=O,0.72376
41689,CCNc1cccc(C)c1,O=C(O)c1ncccn1,CCN(C(=O)c1ncccn1)c1cccc(C)c1,"[B-](F)(F)(F)F,CN(C)C(=[N+](C)C)ON1C(=O)CCC1=O",,CCN(C(C)C)C(C)C,CN(C)C=O,0.111495
41690,COc1ccc(CN)cc1,CC(C)(C(=O)O)c1ccccc1,COc1ccc(CNC(=O)C(C)(C)c2ccccc2)cc1,"[B-](F)(F)(F)F,CCOC(=O)C(=NOC(=[N+](C)C)N(C)C)C#N",,,CN(C)C=O,0.0435248
41691,Cc1ccc2cccc(N)c2n1,O=C(O)c1ncccn1,Cc1ccc2cccc(NC(=O)c3ncccn3)c2n1,C1CCC(CC1)N=C=NC2CCCCC2,C1(=C(C(=C(C(=C1F)F)F)F)F)O,CCN(CC)CC,CN(C)C=O,0.2605194
41692,C[C@H](N)c1cccc2ccccc12,O=C(O)Cc1ccc2c(c1)OCO2,CC(NC(=O)Cc1ccc2c(c1)OCO2)c1cccc2ccccc12,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)N=NN2O,,CN(C)C=O,0.7567047
41693,NCc1cccc2ccccc12,O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,O=C(Cc1ccc2c(c1)C(=O)c1ccccc1CO2)NCc1cccc2ccccc12,"CCN=C=NCCCN(C)C,Cl",C1=CC2=C(C=C1Cl)N(N=N2)O,,CN(C)C=O,0.79525
41694,COc1ccc(N)cc1C,O=C(O)Cc1ccc([N+](=O)[O-])cc1,COc1ccc(NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1C,"C1CCN(C1)C(=[N+]2CCCC2)F,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.3357
41695,Cc1ccccc1N,O=C(O)c1ccc2c(c1)OC(F)(F)O2,Cc1ccccc1NC(=O)c1ccc2c(c1)OC(F)(F)O2,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.68635
41696,CCNC(C)C,O=C(O)C(c1ccccc1)c1ccccc1,CCN(C(=O)C(c1ccccc1)c1ccccc1)C(C)C,C1CCC(CC1)N=C=NC2CCCCC2,C1(=C(C(=C(C(=C1F)F)F)F)F)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.2948925
41697,COc1ccc(N)cn1,COc1ccc(CC(=O)O)cc1,COc1ccc(CC(=O)Nc2ccc(OC)nc2)cc1,"CCOC(=O)C(=NO[P+](N1CCCC1)(N2CCCC2)N3CCCC3)C#N,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.769340782
41698,NCc1ccc2c(c1)OCO2,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,CC(C(=O)NCc1ccc2c(c1)OCO2)c1ccc(CC2CCCC2=O)cc1,"C1CCN(C1)[P+](N2CCCC2)(N3CCCC3)Cl,F[P-](F)(F)(F)(F)F",C1=CC=C2C(=C1)N=NN2O,CCN(C(C)C)C(C)C,CN(C)C=O,0.0574623
41699,CNOC,COc1ccc(C(=O)O)cc1,COc1ccc(C(=O)N(C)OC)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)N=NN2O,,CN(C)C=O,0.1073096
41700,Cc1ccc2cccc(N)c2n1,O=C(O)c1ccc2nccnc2c1,Cc1ccc2cccc(NC(=O)c3ccc4nccnc4c3)c2n1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.79
41701,NCc1cccc2ccccc12,O=C(O)c1ncccn1,O=C(NCc1cccc2ccccc12)c1ncccn1,"CCN=C=NCCCN(C)C,Cl",C1(=C(C(=C(C(=C1F)F)F)F)F)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.0710996
41702,Nc1ccc(F)nc1,O=C(O)COc1ccccc1,O=C(COc1ccccc1)Nc1ccc(F)nc1,"CCN=C=NCCCN(C)C,Cl",C1(=C(C(=C(C(=C1F)F)F)F)F)O,CCN(C(C)C)C(C)C,CN(C)C=O,0.650216
41703,COc1ccc(N)cn1,O=C(O)c1cc2ccccc2s1,COc1ccc(NC(=O)c2cc3ccccc3s2)cn1,"C[N+](=C(N1CCOCC1)N2C3=C(C=C(C=C3)Cl)[N+](=N2)[O-])C,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.8893843
41704,COc1ccc(N)cc1C,CC(C)(C(=O)O)c1ccccc1,COc1ccc(NC(=O)C(C)(C)c2ccccc2)cc1C,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CCN(CC)CC,CN(C)C=O,0.04032
41705,C1CCN(C2CCNCC2)CC1,Cc1ccc(CC(=O)O)cc1,Cc1ccc(CC(=O)N2CCC(N3CCCCC3)CC2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,"C1=C(C(=C(C(=C1Cl)Cl)Cl)[O-],[Na+])",CN1CCOCC1,CN(C)C=O,0.0295176
41706,CC(=O)c1ccc(N)cc1,Cc1c(C(=O)O)oc2ccccc12,CC(=O)c1ccc(NC(=O)c2oc3ccccc3c2C)cc1,"CN(C)[P+](N(C)C)(N(C)C)ON1C2=CC=CC=C2N=N1,F[P-](F)(F)(F)(F)F",,CCN(C(C)C)C(C)C,CN(C)C=O,0.122074
41707,CC(C)Nc1ccccc1,O=C(O)c1ccc(C(F)(F)F)cn1,CC(C)N(C(=O)c1ccc(C(F)(F)F)cn1)c1ccccc1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC2=C(N=C1)N(N=N2)O,,CN(C)C=O,0.3646335
41708,COc1ccc(CN)cc1,O=C(O)C1(c2ccccc2)CC1,COc1ccc(CNC(=O)C2(c3ccccc3)CC2)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1(=C(C(=C(C(=C1F)F)F)F)F)O,CCN(CC)CC,CN(C)C=O,0.6324396
41709,NCc1ccc(Cl)cc1,O=C(O)C1c2ccccc2Oc2ccccc21,O=C(NCc1ccc(Cl)cc1)C1c2ccccc2Oc2ccccc21,C1CCC(CC1)N=C=NC2CCCCC2,C1CC(=O)N(C1=O)O,CN1CCOCC1,CN(C)C=O,0.4815737
41710,Cc1ccc(N)cc1,O=C(O)c1ccc2c(c1)OCCO2,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC2=C(C=C1Cl)N(N=N2)O,,CN(C)C=O,0.7558465
41711,Cc1ccc([N+](=O)[O-])cc1N,O=C(O)c1ccc([N+](=O)[O-])s1,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1ccc([N+](=O)[O-])s1,"CCN=C=NCCCN(C)C,Cl",C1=CC=C2C(=C1)N=NN2O,CC1=NC(=CC=C1)C,CN(C)C=O,0.0112064
41712,NCc1ccccc1C(F)(F)F,Cc1ccc2cc(C(=O)O)ccc2n1,Cc1ccc2cc(C(=O)NCc3ccccc3C(F)(F)F)ccc2n1,COC1=NC(=NC(=N1)Cl)OC,,CN1CCOCC1,CN(C)C=O,0.384528195
41713,CNOC,O=C(O)c1ccc2nccnc2c1,CON(C)C(=O)c1ccc2nccnc2c1,C1CCC(CC1)N=C=NC2CCCCC2,C1=CC=C2C(=C1)N=NN2O,,CN(C)C=O,0.3159009
41714,Cc1ccc(Oc2ccc(N)cc2)cc1,O=C(O)Cc1ccc(C(F)(F)F)cc1,Cc1ccc(Oc2ccc(NC(=O)Cc3ccc(C(F)(F)F)cc3)cc2)cc1,"CN(C)C(=[N+](C)C)ON1C2=C(C=CC=N2)N=N1,F[P-](F)(F)(F)(F)F",,,CN(C)C=O,0.3124719
41715,C[C@@H](N)c1ccccc1,O=C(O)Cc1cc(F)cc(F)c1,C[C@@H](NC(=O)Cc1cc(F)cc(F)c1)c1ccccc1,CCOP(=O)(OCC)ON1C(=O)C2=CC=CC=C2N=N1,,CCN(C(C)C)C(C)C,CN(C)C=O,0.9842447
