Num,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42,SlogP (#1),SMR (#1),LabuteASA (#1),TPSA (#1),AMW (#1),ExactMW (#1),NumLipinskiHBA (#1),NumLipinskiHBD (#1),NumRotatableBonds (#1),NumHBD (#1),NumHBA (#1),NumAmideBonds (#1),NumHeteroAtoms (#1),NumHeavyAtoms (#1),NumAtoms (#1),NumStereocenters (#1),NumUnspecifiedStereocenters (#1),NumRings (#1),NumAromaticRings (#1),NumSaturatedRings (#1),NumAliphaticRings (#1),NumAromaticHeterocycles (#1),NumSaturatedHeterocycles (#1),NumAliphaticHeterocycles (#1),NumAromaticCarbocycles (#1),NumSaturatedCarbocycles (#1),NumAliphaticCarbocycles (#1),FractionCSP3 (#1),Chi0v (#1),Chi1v (#1),Chi2v (#1),Chi3v (#1),Chi4v (#1),Chi1n (#1),Chi2n (#1),Chi3n (#1),Chi4n (#1),HallKierAlpha (#1),kappa1 (#1),kappa2 (#1),kappa3 (#1),slogp_VSA1 (#1),slogp_VSA2 (#1),slogp_VSA3 (#1),slogp_VSA4 (#1),slogp_VSA5 (#1),slogp_VSA6 (#1),slogp_VSA7 (#1),slogp_VSA8 (#1),slogp_VSA9 (#1),slogp_VSA10 (#1),slogp_VSA11 (#1),slogp_VSA12 (#1),smr_VSA1 (#1),smr_VSA2 (#1),smr_VSA3 (#1),smr_VSA4 (#1),smr_VSA5 (#1),smr_VSA6 (#1),smr_VSA7 (#1),smr_VSA8 (#1),smr_VSA9 (#1),smr_VSA10 (#1),peoe_VSA1 (#1),peoe_VSA2 (#1),peoe_VSA3 (#1),peoe_VSA4 (#1),peoe_VSA5 (#1),peoe_VSA6 (#1),peoe_VSA7 (#1),peoe_VSA8 (#1),peoe_VSA9 (#1),peoe_VSA10 (#1),peoe_VSA11 (#1),peoe_VSA12 (#1),peoe_VSA13 (#1),peoe_VSA14 (#1),MQN1 (#1),MQN2 (#1),MQN3 (#1),MQN4 (#1),MQN5 (#1),MQN6 (#1),MQN7 (#1),MQN8 (#1),MQN9 (#1),MQN10 (#1),MQN11 (#1),MQN12 (#1),MQN13 (#1),MQN14 (#1),MQN15 (#1),MQN16 (#1),MQN17 (#1),MQN18 (#1),MQN19 (#1),MQN20 (#1),MQN21 (#1),MQN22 (#1),MQN23 (#1),MQN24 (#1),MQN25 (#1),MQN26 (#1),MQN27 (#1),MQN28 (#1),MQN29 (#1),MQN30 (#1),MQN31 (#1),MQN32 (#1),MQN33 (#1),MQN34 (#1),MQN35 (#1),MQN36 (#1),MQN37 (#1),MQN38 (#1),MQN39 (#1),MQN40 (#1),MQN41 (#1),MQN42 (#1),Temp (K),∆∆G (Kcal/mol)
4891,2.96908,59.402,89.3950352578292,28.72,196.253,196.100048384,2,0,2,0,2,0,2,15,27,1,0,2,2,0,0,1,0,0,1,0,0,0.153846153846154,8.59057961370655,4.93559607582182,3.54004150797837,2.59691006533525,1.61433584401342,4.93559607582182,3.54004150797837,2.59691006533525,1.61433584401342,-2.01,9.54139967739645,4.01573123350584,1.91609768997635,0,4.56709964779135,0,11.3311128675308,24.0924810122326,48.7918895539958,0,0,0,0,0,0,0,5.26189155473849,4.56709964779135,0,12.9655780288386,0,59.9187925373898,0,6.06922131279227,0,4.56709964779135,0,0,5.26189155473849,0,12.1327341369232,36.7526569652341,12.3936871432262,17.6745136336372,0,0,0,0,0,13,0,0,0,0,0,0,1,1,0,0,15,4,0,1,6,5,0,2,2,2,0,0,0,0,2,1,1,0,8,3,0,0,0,1,1,0,0,0,0,0,0,2.58152,64.706,96.5736245774541,34.48,218.3,218.141913196,3,0,1,0,3,0,3,16,34,1,0,2,1,0,1,1,0,1,0,0,0,0.538461538461538,10.3191833394088,5.61275892373881,5.29128803317369,2.75812737318963,1.61982539325642,5.61275892373881,5.29128803317369,2.75812737318963,1.61982539325642,-1.38,11.1157694016503,3.88808750746544,2.23369700827565,0,23.5304466589657,4.73686295380005,12.3387276690874,32.1590675887688,23.1915059380205,0,0,0,0,0,0,4.73686295380005,0,4.98397852094721,10.4073952020324,33.7367896279105,6.60688196451292,29.5869571950818,0,0,5.89774534435761,4.73686295380005,0,9.97638325358288,0,0,26.8375786675335,24.4714618060106,5.69392799484846,6.04184082914796,12.3008099593614,0,5.89774534435761,0,0,13,0,0,0,0,0,0,0,2,0,1,16,6,0,0,7,4,0,1,4,3,0,0,0,0,4,0,0,1,7,4,0,0,0,1,1,0,0,0,0,0,0,296.15,0.0235432737180703
4892,2.96908,59.402,89.3950352578292,28.72,196.253,196.100048384,2,0,2,0,2,0,2,15,27,1,0,2,2,0,0,1,0,0,1,0,0,0.153846153846154,8.59057961370655,4.93559607582182,3.54004150797837,2.59691006533525,1.61433584401342,4.93559607582182,3.54004150797837,2.59691006533525,1.61433584401342,-2.01,9.54139967739645,4.01573123350584,1.91609768997635,0,4.56709964779135,0,11.3311128675308,24.0924810122326,48.7918895539958,0,0,0,0,0,0,0,5.26189155473849,4.56709964779135,0,12.9655780288386,0,59.9187925373898,0,6.06922131279227,0,4.56709964779135,0,0,5.26189155473849,0,12.1327341369232,36.7526569652341,12.3936871432262,17.6745136336372,0,0,0,0,0,13,0,0,0,0,0,0,1,1,0,0,15,4,0,1,6,5,0,2,2,2,0,0,0,0,2,1,1,0,8,3,0,0,0,1,1,0,0,0,0,0,0,3.2919,64.971,109.070230786233,34.48,272.27,272.11364776,3,0,1,0,3,0,6,19,34,1,0,2,1,0,1,1,0,1,0,0,0,0.538461538461538,10.9530767584365,5.91963952651131,5.55695292740173,2.96060938705298,1.64572627642474,5.91963952651131,5.55695292740173,2.96060938705298,1.64572627642474,-1.59,13.8327445290019,4.5053009781743,3.05269623744466,0,23.5304466589657,10.9131614712435,5.41499046939678,32.0285910856173,23.321982441172,0,0,0,13.1712451430245,0,0,17.9081080968245,0,4.98397852094721,10.4073952020324,32.9893509456633,6.60688196451292,29.5869571950818,0,0,5.89774534435761,4.73686295380005,4.98397852094721,4.99240473263567,13.1712451430245,0,20.7712115990719,17.54772460632,6.19684357161308,11.605292320845,12.3008099593614,0,5.89774534435761,0,6.17629851744347,13,3,0,0,0,0,0,0,2,0,1,19,9,0,0,7,4,0,1,4,3,0,0,0,0,6,0,0,2,7,4,0,0,0,1,1,0,0,0,0,0,0,296.15,0
4893,2.96908,59.402,89.3950352578292,28.72,196.253,196.100048384,2,0,2,0,2,0,2,15,27,1,0,2,2,0,0,1,0,0,1,0,0,0.153846153846154,8.59057961370655,4.93559607582182,3.54004150797837,2.59691006533525,1.61433584401342,4.93559607582182,3.54004150797837,2.59691006533525,1.61433584401342,-2.01,9.54139967739645,4.01573123350584,1.91609768997635,0,4.56709964779135,0,11.3311128675308,24.0924810122326,48.7918895539958,0,0,0,0,0,0,0,5.26189155473849,4.56709964779135,0,12.9655780288386,0,59.9187925373898,0,6.06922131279227,0,4.56709964779135,0,0,5.26189155473849,0,12.1327341369232,36.7526569652341,12.3936871432262,17.6745136336372,0,0,0,0,0,13,0,0,0,0,0,0,1,1,0,0,15,4,0,1,6,5,0,2,2,2,0,0,0,0,2,1,1,0,8,3,0,0,0,1,1,0,0,0,0,0,0,5.84768000000001,130.8797,196.691160626615,66.64,443.591,443.257277296,5,1,3,1,5,0,5,33,66,2,0,4,2,1,2,0,1,2,2,0,0,0.428571428571429,20.398640026197,11.5162674397046,10.8289261581727,6.24396605132679,4.02997492312947,11.5162674397046,10.8289261581727,6.24396605132679,4.02997492312947,-3.26,22.9169671191808,8.59011052038813,4.90302581109352,5.31678860400633,19.1115092733834,20.3037068463937,11.3311128675308,75.8799108232276,64.9795454650406,0,0,0,0,0,0,9.4737259076001,5.26189155473849,5.31678860400633,4.99240473263567,64.4560857952332,13.2137639290258,82.2409466991929,0,6.06922131279227,5.89774534435761,14.7905145116064,0,4.99240473263567,5.26189155473849,0,90.0733597458366,33.0837869055815,0,6.04184082914796,25.3248260709661,5.57310453006927,11.7808449990004,0,0,28,0,0,0,0,0,0,1,2,0,2,33,12,1,1,15,7,0,3,7,5,1,1,0,0,7,1,1,2,14,8,0,0,0,2,2,0,0,0,0,0,0,296.15,0.744848909547471
4894,5.6567,87.8390000000001,119.940327282698,0,258.364,258.140850576,0,0,3,0,0,0,0,20,38,1,0,3,3,0,0,0,0,0,3,0,0,0.1,11.6602540378444,7.04743494847109,5.1650635094611,3.67622805914573,2.43462693474563,7.04743494847109,5.1650635094611,3.67622805914573,2.43462693474563,-2.34,12.6815887793403,5.74828407401926,2.80157711762005,0,0,0,0,23.968546229246,78.8724249283732,0,16.8484685357635,0,0,0,0,0,0,0,0,12.841643245852,0,89.9993279117672,0,0,16.8484685357635,0,0,0,0,0,85.8058151664361,33.8836245269466,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,4,1,0,9,8,0,3,0,0,0,0,0,0,1,2,1,0,12,4,0,0,0,0,3,0,0,0,0,2,1,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.88292607790766
4895,4.5035,70.333,97.2586627509632,0,208.304,208.125200512,0,0,3,0,0,0,0,16,32,1,0,2,2,0,0,0,0,0,2,0,0,0.125,9.50555349946514,5.64273441009184,3.96915909603727,2.70227867507653,1.68730993906942,5.64273441009184,3.96915909603727,2.70227867507653,1.68730993906942,-1.82,10.6896505526133,5.31511641536576,2.8333748337094,0,0,0,0,23.968546229246,66.73969079145,0,6.07602010683388,0,0,0,0,0,0,0,0,12.841643245852,0,77.866593774844,0,0,6.07602010683388,0,0,0,0,0,79.7394480979745,17.0448090295554,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,4,1,0,6,6,0,3,0,0,0,0,0,0,1,2,1,0,10,2,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.88292607790766
4896,4.5121,76.885,108.737150094867,9.23,238.33,238.135765196,1,0,4,0,1,0,1,18,36,1,0,2,2,0,0,0,0,0,2,0,0,0.176470588235294,10.8364515207394,6.16579044831059,4.3316352324751,3.01850814340445,1.83818141120843,6.16579044831059,4.3316352324751,3.01850814340445,1.83818141120843,-2.02,12.4372690659419,6.0599742672841,3.23573290705962,4.73686295380005,7.10979754127753,0,0,23.968546229246,60.6733237229884,0,6.07602010683388,0,0,5.74951183328391,0,4.73686295380005,0,0,0,12.841643245852,7.10979754127753,71.8002267063824,0,5.74951183328391,6.07602010683388,4.73686295380005,0,0,0,0,61.5403468925897,29.1775431664786,0,7.10979754127753,5.74951183328391,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,18,6,1,0,6,6,0,4,2,1,0,0,0,0,2,3,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.81004836839238
4897,4.81192,75.07,103.62360486536,0,222.331,222.140850576,0,0,3,0,0,0,0,17,35,1,0,2,2,0,0,0,0,0,2,0,0,0.176470588235294,10.4282032302755,6.0534180126148,4.46915909603727,2.98005645285431,1.80072393264317,6.0534180126148,4.46915909603727,2.98005645285431,1.80072393264317,-1.82,11.6591582948932,5.49104673195533,3.31786992589022,0,0,0,6.92373719969062,29.531997720943,60.6733237229884,0,6.07602010683388,0,0,0,0,0,0,0,0,19.7653804455426,0,77.3636781980794,0,0,6.07602010683388,0,0,0,0,0,79.2365325212099,23.968546229246,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,17,5,1,0,6,6,0,3,0,0,0,0,0,0,2,2,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.63022336051597
4898,5.62690000000001,84.4220000000001,116.353489094153,0,250.385,250.172150704,0,0,4,0,0,0,0,19,41,1,0,2,2,0,0,0,0,0,2,0,0,0.263157894736842,12.0055534994651,6.99679368558886,5.37984269856023,3.50583987591752,2.11518249030119,6.99679368558886,5.37984269856023,3.50583987591752,2.11518249030119,-1.82,13.6079415840374,6.37689795516258,3.82085365538566,0,0,0,0,49.2973781664856,60.6733237229884,0,6.07602010683388,0,0,0,0,0,0,0,0,32.6070236913947,0,77.3636781980794,0,0,6.07602010683388,0,0,0,0,0,87.5205554288941,28.5261665674138,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19,7,1,0,6,6,0,4,0,0,0,0,0,0,3,2,2,0,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.74451448422234
4899,5.80100000000001,89.0330000000001,122.71843120855,0,264.412,264.187800768,0,0,3,0,0,0,0,20,44,1,0,2,2,0,0,0,0,0,2,0,0,0.3,12.9282032302755,7.3034180126148,6.43048396144246,3.67941518997208,2.21739059930983,7.3034180126148,6.43048396144246,3.67941518997208,2.21739059930983,-1.82,14.5862278115999,6.08809315814067,3.83503947572517,0,0,5.41499046939678,0,50.3032093200149,60.6733237229884,0,6.07602010683388,0,0,0,0,0,0,0,0,39.0278453143207,0,77.3636781980794,0,0,6.07602010683388,0,0,0,0,0,94.4442926285848,28.0232509906492,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,8,1,0,6,6,0,3,0,0,0,0,0,0,4,2,1,1,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.81004836839238
4900,5.5223,75.335,116.120211074138,0,276.301,276.11258514,0,0,3,0,0,0,3,20,35,1,0,2,2,0,0,0,0,0,2,0,0,0.176470588235294,11.0620966493032,6.37036472212864,4.6782430304851,3.14071662154163,1.90637283581445,6.37036472212864,4.6782430304851,3.14071662154163,1.90637283581445,-2.03,14.3806030969188,5.95017558613376,3.73135101735313,0,0,6.17629851744347,0,29.531997720943,60.6733237229884,0,6.07602010683388,0,13.1712451430245,0,0,13.1712451430245,0,0,0,19.0179417632955,0,77.3636781980794,0,0,6.07602010683388,0,0,0,13.1712451430245,0,61.5403468925897,29.1775431664786,0,5.563451491697,0,0,0,0,6.17629851744347,17,3,0,0,0,0,0,0,0,0,0,20,8,1,0,6,6,0,3,0,0,0,0,0,0,4,2,1,1,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.74451448422234
4901,4.6426,70.291,101.424198153889,0,226.294,226.1157787,0,0,3,0,0,0,1,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.125,9.80616770328474,5.74240024911941,4.11002671708364,2.77271127719072,1.69705134481137,5.74240024911941,4.11002671708364,2.77271127719072,1.69705134481137,-1.89,11.5911736197565,5.44196733359199,3.28187378323112,0,0,0,5.81722084104589,23.968546229246,60.6733237229884,0,6.07602010683388,0,4.39041504767482,0,0,4.39041504767482,0,0,0,12.841643245852,0,77.6174475474283,0,0,6.07602010683388,0,0,4.39041504767482,0,0,61.5403468925897,29.1775431664786,0,0,5.81722084104589,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,17,5,1,0,6,6,0,3,0,0,0,0,0,0,2,2,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.63022336051597
4902,5.1569,75.343,107.561928977845,0,242.749,242.08622816,0,0,3,0,0,0,1,17,32,1,0,2,2,0,0,0,0,0,2,0,0,0.125,10.5620966493032,6.12036472212864,4.54646249755562,3.0246875925302,1.82303950248111,5.74240024911941,4.11002671708364,2.77271127719072,1.69705134481137,-1.53,11.94098568205,5.69560199791349,3.46851476960277,0,0,0,0,23.968546229246,60.6733237229884,5.02263331374133,6.07602010683388,0,0,0,11.6009398902325,0,0,0,0,12.841643245852,0,76.8228600201237,0,0,17.6769599970664,0,0,0,0,0,73.1412867828222,29.1775431664786,5.02263331374133,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,17,5,1,0,6,6,0,3,0,0,0,0,0,0,2,2,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.88292607790766
4903,4.5121,76.885,108.737150094867,9.23,238.33,238.135765196,1,0,4,0,1,0,1,18,36,1,0,2,2,0,0,0,0,0,2,0,0,0.176470588235294,10.8364515207394,6.16579044831059,4.33508955616904,2.99650061522774,1.86834930462925,6.16579044831059,4.33508955616904,2.99650061522774,1.86834930462925,-2.02,12.4372690659419,6.0599742672841,3.23573290705962,4.73686295380005,7.10979754127753,0,0,23.968546229246,60.6733237229884,0,6.07602010683388,0,0,5.74951183328391,0,4.73686295380005,0,0,0,12.841643245852,7.10979754127753,71.8002267063824,0,5.74951183328391,6.07602010683388,4.73686295380005,0,0,0,0,61.5403468925897,29.1775431664786,0,7.10979754127753,5.74951183328391,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,18,6,1,0,6,6,0,4,2,1,0,0,0,0,2,3,1,0,9,3,0,0,0,0,2,0,0,0,0,0,0,10.8432,203.731999999999,282.735410762528,31.2,627.018,626.528748112,4,0,7,0,4,0,4,46,112,4,2,4,2,0,2,0,0,2,2,0,0,0.666666666666667,32.3907841986423,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,18.0731696424401,18.5695065471332,10.5514176187136,6.3191016976258,-2.62,36.2201265879983,12.7711397957433,7.73776215860494,9.79981946170096,36.8444340416356,21.6599618775871,11.8358120923228,145.87524440769,46.383011876041,0,0,0,11.3747725493671,0,0,0,0,0,21.8206215575941,157.365081976785,22.8893322735261,58.6520083775576,0,0,23.0460121208817,9.79981946170096,9.98480946527134,0,0,0,135.754172577825,80.0150482105443,24.4642853611923,12.0836816582959,0,11.6712395715145,0,0,0,42,0,0,0,0,0,0,0,4,0,0,46,27,0,0,14,8,0,7,4,4,0,0,0,0,16,2,2,4,10,12,0,0,0,2,2,0,0,0,0,0,0,298.15,1.57963995116361
